,text,time
91, 分别发生在2月9日 3月10日 4月8日和5月7日 其中 4月8日的这次还是年度 最大满月   年度 第二大满月  金星东大距 等天象将现身3月天宇                  原图                             ,2020-02-28 14:15
92, 相关工作安排将及时向社会公布 人民日报的微博视频                                 ,2020-02-28 10:41
93,中的 24365 是指24小时 365天 创造条件不见面也能招聘也能签约认定 人民日报的微博视频  ,2020-02-28 10:20
94,27日0 24时 北京 山西 辽宁 吉林 黑龙江 上海 江苏 浙江 福建 山东 河南 湖南 广西 海南 重庆 贵州 云南 西藏 青海 宁夏 新疆 含兵团 新增确诊病例为0 27日8时 28日8时 陕西新增确诊病例为0 26日20时 27日20时 甘肃新增确诊病例为0 27日7时 28日7时 内蒙古新增确诊病例为0                   原图                             ,2020-02-28 10:13
95,国务院联防联控机制定于28日上午10时举行新闻发布会 介绍鼓励企业吸纳高校毕业生 农民工就业相关政策有关情况 并答记者问 正在直播 一起关注  人民日报的微博视频    ,2020-02-28 10:01
96,2月25号夜 武汉市武昌区某酒店 基层干部胡崧在接收滞留武汉的外地人员时 遇到了发热却要求脱衣量体温的男子 据了解 该酒店负责安置滞留在鄂外地健康人员 由于男子体温偏高又无法出示医院检测报告 胡崧在雨中苦口婆心地劝说 凌晨4点半 胡崧给记者发来信息 经诊断 该男子为非新冠肺炎引起的发热 最终于凌晨3点01分被安排入住酒店 胡崧当晚在外陪同等候 已为其垫付体检费用256 5元 胡崧表示 外地那么多人驰援武汉 肯定不会把大家往外推 但要对所有人负责   人民日报的微博视频                                 ,2020-02-28 09:57
97,交通运输部印发通知 要求各省级交通运输主管部门要在当地疫情防控工作机制领导下 根据辖区内低风险 中风险 高风险县 市 区 旗 名单 落实分区分级管控要求 有序恢复道路客运 城市公共交通 含城市轨道交通 和出租汽车 含网约车 等城乡道路运输服务 湖北省要继续实行严格的离汉离鄂通道管控措施 北京市的省际道路客运服务 按照首都进京人员防控机制的决策执行 除湖北省和北京市以外 其他暂未恢复省际道路客运服务的地区 不得阻碍其他非高风险县 市 区 旗 发出的客运车辆进入或者途经本地 通知要求 出入高 中风险地区 不含途经 的省际 市际客运班车 包车 客座率要控制在50 以内 严禁客运班车 包车在途经的高风险地区上下客                   原图                             ,2020-02-28 09:42
98,韩国中央防疫对策本部28日通报 截至当地时间28日上午9时 韩国较前一天下午4时新增256例新冠肺炎确诊病例 累计确诊病例达2022例  马菲   原图 ,2020-02-28 09:03
99,这个春天不平静 也注定不平凡 冲在前线的医护人员 战士般勇敢坚韧 筑起战疫的防线 病房里的温情 相互间的打气 在他们质朴的文字里 每一个看似 平常 的故事 都有着让人落泪的力量 9篇前线日记 走进他们的内心 白衣战士 谢谢你们    组图共9张  原图 ,2020-02-28 08:48
100, 别松劲儿 我们继续努力   原图 ,2020-02-28 08:19
101, 全国累计治愈出院病例36117例   原图 ,2020-02-28 08:06
102,  原图 ,2020-02-28 07:58
103,据湖北省卫健委通报 2020年2月27日0 24时 全省新增新冠肺炎确诊病例318例 其中 武汉市313例 宜昌市2例 荆门市1例 孝感市1例 潜江市1例 黄石市 十堰市 襄阳市 荆州市 鄂州市 黄冈市 咸宁市 随州市 恩施州 仙桃市 天门市 神农架林区均为0例 全省新增病亡41例 其中 武汉市28例 黄冈市4例 十堰市3例 襄阳市1例 宜昌市1例 荆州市1例 鄂州市1例 孝感市1例 随州市1例 黄石市 荆门市 咸宁市 恩施州 仙桃市 天门市 潜江市 神农架林区均为0例 全省新增出院3203例 其中 武汉市2498例 孝感市173例 黄冈市93例 鄂州市74例 襄阳市52例 随州市47例 荆州市46例 黄石市40例 咸宁市37例 宜昌市33例 仙桃市32例 荆门市26例 天门市25例 十堰市17例 恩施州8例 潜江市2例 神农架林区0例 截至2020年2月27日24时 湖北省累计报告新冠肺炎确诊病例65914例 其中 武汉市48137例 孝感市3517例 黄冈市2904例 荆州市1579例 鄂州市1389例 随州市1307例 襄阳市1175例 黄石市1013例 宜昌市931例 荆门市924例 咸宁市836例 十堰市671例 仙桃市575例 天门市496例 恩施州251例 潜江市198例 神农架林区11例 全省累计治愈出院26403例 其中 武汉市15826例 黄冈市2041例 孝感市1795例 荆州市913例 襄阳市753例 随州市740例 鄂州市685例 黄石市653例 咸宁市644例 荆门市534例 宜昌市429例 十堰市389例 仙桃市388例 天门市332例 恩施州172例 潜江市99例 神农架林区10例 全省累计病亡2682例 其中 武汉市2132例 孝感市114例 黄冈市114例 荆州市46例 鄂州市43例 随州市38例 荆门市37例 黄石市33例 襄阳市32例 宜昌市31例 仙桃市19例 天门市13例 咸宁市11例 潜江市9例 十堰市6例 恩施州4例 神农架林区0例 目前仍在院治疗32878例 其中 重症6270例 危重症1363例 均在定点医疗机构接受隔离治疗 现有疑似病例1989人 当日新增332人 当日排除360人 集中隔离1989人 累计追踪密切接触者262195人 尚在接受医学观察43122人                   原图                             ,2020-02-28 07:53
104,2月27日0 24时 31个省 自治区 直辖市 和新疆生产建设兵团报告新增确诊病例327例 新增死亡病例44例 湖北41例 北京2例 新疆生产建设兵团1例  新增疑似病例452例   当日新增治愈出院病例3622例 解除医学观察的密切接触者10525人 重症病例减少394例   截至2月27日24时 据31个省 自治区 直辖市 和新疆生产建设兵团报告 现有确诊病例39919例 其中重症病例7952例  累计治愈出院病例36117例 累计死亡病例2788例 累计报告确诊病例78824例 现有疑似病例2308例 累计追踪到密切接触者656054人 尚在医学观察的密切接触者65225人   湖北新增确诊病例318例 武汉313例  新增治愈出院病例3203例 武汉2498例  新增死亡病例41例 武汉28例  现有确诊病例36829例 武汉30179例  其中重症病例7633例 武汉6775例  累计治愈出院病例26403例 武汉15826例  累计死亡病例2682例 武汉2132例  累计确诊病例65914例 武汉48137例  新增疑似病例332例 武汉295例  现有疑似病例1989例 武汉1488例    累计收到港澳台地区通报确诊病例135例 香港特别行政区93例 出院26例 死亡2例  澳门特别行政区10例 出院8例  台湾地区32例 出院6例 死亡1例                    原图                             ,2020-02-28 07:53
105,人民日报的微博视频  ,2020-02-28 07:51
106,中共中央批准 廖国勋同志任上海市委副书记  原图 ,2020-02-28 07:42
107,  韩硕   原图 ,2020-02-28 07:11
108,据央视 当地时间27日晚 北爱尔兰宣布确诊首例新冠肺炎病例 据了解 这名病人稍早前从意大利北部抵达都柏林 然后返回北爱尔兰 当地时间27日晚 荷兰卫生 福利及体育部下设的荷兰公共卫生与环境研究院发布公告称 荷兰于当天确诊首例新冠肺炎病例 病患近期曾到访意大利伦巴第大区 目前已被隔离治疗 另据荷兰媒体报道 病患为一名56岁的荷兰男性公民 公告还显示 相关卫生部门已着手调查病患近期接触的人员 及病患受感染的途径                   原图                             ,2020-02-28 07:02
109,据央视 当地时间27日傍晚 意大利民防部门负责人博雷利在例行疫情通报中表示 截至当天18时 北京时间27日1点  该国确诊新型冠状病毒肺炎病例为650例 在24小时内增加了250例 其中17人死亡 45人治愈 博雷利指出 最近3例死亡病例均来自疫情最为严重的伦巴第大区 死者年龄都超过80岁 但该大区的治愈患者也最多 共计40例 当天 伦巴第大区首府米兰市政府表示 正考虑逐步恢复当地博物馆等公共场所运营 但可能采取控制人流量等措施 此外 法国总统马克龙于27日访问了意大利南部城市那不勒斯 并与意大利总理孔特会晤 马克龙重申 不会因新冠肺炎疫情而关闭法意边境                   原图                             ,2020-02-28 06:54
110, 全球疫情升级   原图 ,2020-02-28 06:37
111,中央要求从全国调集医疗设备 降低湖北病亡率 这是与时间赛跑 湖北病亡率高出全国平均一大截 归根结底是医疗资源超负荷 随着湖北以外疫情初步得到控制 医疗资源更有条件向重灾区集中 把专家调配到最需要岗位 把设备供给到位 全力救治重症患者 武汉胜则湖北胜 湖北胜则全国胜 人民日报的微博视频                                 ,2020-02-27 23:58
112,  人民日报的微博视频                                 ,2020-02-27 23:50
113,据伊朗官方媒体周四报道 伊朗教士哈迪 霍斯罗沙希 Hadi Khosroshahi 在库姆死于新冠肺炎 报道称 在伊朗伊斯兰革命后 霍斯罗沙希一直担任伊朗驻梵蒂冈大使 前伊朗驻梵蒂冈大使因感染冠状病毒去世  原图 ,2020-02-27 23:06
114,人民日报记者刘军国消息 截至日本当地时间2月27日23时 日本累计确诊新冠肺炎病例919例 因新冠肺炎死亡累计8人   原图 ,2020-02-27 23:03
115,刚刚 国际体育仲裁法庭 CAS 在官网宣布 将于瑞士洛桑当地时间2月28日上午10时 北京时间2月28日下午5时 公布世界反兴奋剂机构 WADA 诉孙杨和国际泳联 FINA 一案的仲裁结果 CAS秘书长同时会在CAS总部向媒体公布此结果 并发布简短声明  人民日报记者孙龙飞   原图 ,2020-02-27 22:52
116,阿拉伯国有电视台 Al Arabiya 刚刚援伊朗伊斯兰共和国通讯社 IRNA 报道称 伊朗负责妇女和家庭事务的副总统玛苏梅 埃卜特卡尔 Masoumeh Ebtekar 的新型冠状病毒检测呈阳性 快讯 伊朗副总统新型冠状病毒检测呈阳性   组图共2张  原图 ,2020-02-27 22:30
117,中央赴湖北指导组专家组成员 北京朝阳医院副院长童朝晖表示 正常情况下 有患者出院后复查核酸检测呈阳性 一般不称作 再次感染  而是可能会有一些病人 如年纪大的患者 病毒从人体清除是延迟的 所以再测还是阳性 不是复发和再次感染 这是不同的概念   人民日报的微博视频                                 ,2020-02-27 22:25
118, 到中国不会缺席韩日抗击疫情 涌动的是战疫情谊 彰显的是国家责任  青山一道同云雨 明月何曾是两乡  疫情无国界 人间有真情 病毒是人类的敌人 分享防疫经验 提供力所能及的援助 用真心实意锻造大国担当 人民日报的微博视频                                 ,2020-02-27 22:14
